594930,SHENZHEN,SWERA,22.55,114.1,/asia_wmo_region_2/CHN/CHN_Guangdong.Shenzhen.594930_SWERA/CHN_Guangdong.Shenzhen.594930_SWERA.zip,doe
596630,Yangjiang,CSWD,21.87,111.97,/asia_wmo_region_2/CHN/CHN_Guangdong.Yangjiang.596630_CSWD/CHN_Guangdong.Yangjiang.596630_CSWD.zip,doe
592940,Zhengcheng,CSWD,23.33,113.83,/asia_wmo_region_2/CHN/CHN_Guangdong.Zhengcheng.592940_CSWD/CHN_Guangdong.Zhengcheng.592940_CSWD.zip,doe
592110,Baise,CSWD,23.9,106.6,/asia_wmo_region_2/CHN/CHN_Guangxi.Zhuang.Baise.592110_CSWD/CHN_Guangxi.Zhuang.Baise.592110_CSWD.zip,doe
590370,Duan,CSWD,23.93,108.1,/asia_wmo_region_2/CHN/CHN_Guangxi.Zhuang.Duan.590370_CSWD/CHN_Guangxi.Zhuang.Duan.590370_CSWD.zip,doe
579570,Guilin,CSWD,25.32,110.3,/asia_wmo_region_2/CHN/CHN_Guangxi.Zhuang.Guilin.579570_CSWD/CHN_Guangxi.Zhuang.Guilin.579570_CSWD.zip,doe
592540,Guiping,CSWD,23.4,110.08,/asia_wmo_region_2/CHN/CHN_Guangxi.Zhuang.Guiping.592540_CSWD/CHN_Guangxi.Zhuang.Guiping.592540_CSWD.zip,doe
590230,Hechi,CSWD,24.7,108.05,/asia_wmo_region_2/CHN/CHN_Guangxi.Zhuang.Hechi.590230_CSWD/CHN_Guangxi.Zhuang.Hechi.590230_CSWD.zip,doe
594460,Lingshan,CSWD,22.42,109.3,/asia_wmo_region_2/CHN/CHN_Guangxi.Zhuang.Lingshan.594460_CSWD/CHN_Guangxi.Zhuang.Lingshan.594460_CSWD.zip,doe
594170,Longzhou,CSWD,22.33,106.85,/asia_wmo_region_2/CHN/CHN_Guangxi.Zhuang.Longzhou.594170_CSWD/CHN_Guangxi.Zhuang.Longzhou.594170_CSWD.zip,doe
594310,Nanning,CSWD,22.63,108.22,/asia_wmo_region_2/CHN/CHN_Guangxi.Zhuang.Nanning.594310_CSWD/CHN_Guangxi.Zhuang.Nanning.594310_CSWD.zip,doe
596320,Qinzhou,CSWD,21.95,108.62,/asia_wmo_region_2/CHN/CHN_Guangxi.Zhuang.Qinzhou.596320_CSWD/CHN_Guangxi.Zhuang.Qinzhou.596320_CSWD.zip,doe
592650,Wuzhou,CSWD,23.48,111.3,/asia_wmo_region_2/CHN/CHN_Guangxi.Zhuang.Wuzhou.592650_CSWD/CHN_Guangxi.Zhuang.Wuzhou.592650_CSWD.zip,doe
577070,Bijie,CSWD,27.3,105.28,/asia_wmo_region_2/CHN/CHN_Guizhou.Bijie.577070_CSWD/CHN_Guizhou.Bijie.577070_CSWD.zip,doe
578160,Guiyang,CSWD,26.58,106.73,/asia_wmo_region_2/CHN/CHN_Guizhou.Guiyang.578160_CSWD/CHN_Guizhou.Guiyang.578160_CSWD.zip,doe
578160,GUIYANG,SWERA,26.58,106.72,/asia_wmo_region_2/CHN/CHN_Guizhou.Guiyang.578160_SWERA/CHN_Guizhou.Guiyang.578160_SWERA.zip,doe
578320,Sansui,CSWD,26.97,108.67,/asia_wmo_region_2/CHN/CHN_Guizhou.Sansui.578320_CSWD/CHN_Guizhou.Sansui.578320_CSWD.zip,doe
576060,Tongzi,CSWD,28.13,106.83,/asia_wmo_region_2/CHN/CHN_Guizhou.Tongzi.576060_CSWD/CHN_Guizhou.Tongzi.576060_CSWD.zip,doe
566910,Weining,CSWD,26.87,104.28,/asia_wmo_region_2/CHN/CHN_Guizhou.Weining.566910_CSWD/CHN_Guizhou.Weining.566910_CSWD.zip,doe
579020,Xingyi,CSWD,25.43,105.18,/asia_wmo_region_2/CHN/CHN_Guizhou.Xingyi.579020_CSWD/CHN_Guizhou.Xingyi.579020_CSWD.zip,doe
577130,Zunyi,CSWD,27.7,106.88,/asia_wmo_region_2/CHN/CHN_Guizhou.Zunyi.577130_CSWD/CHN_Guizhou.Zunyi.577130_CSWD.zip,doe
598380,Dongfang,CSWD,19.1,108.62,/asia_wmo_region_2/CHN/CHN_Hainan.Dongfang.598380_CSWD/CHN_Hainan.Dongfang.598380_CSWD.zip,doe
597580,Haikou,CSWD,20.03,110.35,/asia_wmo_region_2/CHN/CHN_Hainan.Haikou.597580_CSWD/CHN_Hainan.Haikou.597580_CSWD.zip,doe
598550,Qionghai,CSWD,19.23,110.47,/asia_wmo_region_2/CHN/CHN_Hainan.Qionghai.598550_CSWD/CHN_Hainan.Qionghai.598550_CSWD.zip,doe
544230,Chengde,CSWD,40.98,117.95,/asia_wmo_region_2/CHN/CHN_Hebei.Chengde.544230_CSWD/CHN_Hebei.Chengde.544230_CSWD.zip,doe
543080,Fengning,CSWD,41.22,116.63,/asia_wmo_region_2/CHN/CHN_Hebei.Fengning.543080_CSWD/CHN_Hebei.Fengning.543080_CSWD.zip,doe
544050,Huailai,CSWD,40.4,115.5,/asia_wmo_region_2/CHN/CHN_Hebei.Huailai.544050_CSWD/CHN_Hebei.Huailai.544050_CSWD.zip,doe
545390,Leting,CSWD,39.43,118.88,/asia_wmo_region_2/CHN/CHN_Hebei.Leting.545390_CSWD/CHN_Hebei.Leting.545390_CSWD.zip,doe
546060,Raoyang,CSWD,38.23,115.73,/asia_wmo_region_2/CHN/CHN_Hebei.Raoyang.546060_CSWD/CHN_Hebei.Raoyang.546060_CSWD.zip,doe
536980,Shijiazhuang,CSWD,38.03,114.42,/asia_wmo_region_2/CHN/CHN_Hebei.Shijiazhuang.536980_CSWD/CHN_Hebei.Shijiazhuang.536980_CSWD.zip,doe
537980,Xingtai,CSWD,37.07,114.5,/asia_wmo_region_2/CHN/CHN_Hebei.Xingtai.537980_CSWD/CHN_Hebei.Xingtai.537980_CSWD.zip,doe
533990,Zhangbei,CSWD,41.15,114.7,/asia_wmo_region_2/CHN/CHN_Hebei.Zhangbei.533990_CSWD/CHN_Hebei.Zhangbei.533990_CSWD.zip,doe
508540,Anda,CSWD,46.38,125.32,/asia_wmo_region_2/CHN/CHN_Heilongjiang.Anda.508540_CSWD/CHN_Heilongjiang.Anda.508540_CSWD.zip,doe
507880,Fujin,CSWD,47.23,131.98,/asia_wmo_region_2/CHN/CHN_Heilongjiang.Fujin.507880_CSWD/CHN_Heilongjiang.Fujin.507880_CSWD.zip,doe
507420,Fuyu,CSWD,47.78,124.48,/asia_wmo_region_2/CHN/CHN_Heilongjiang.Fuyu.507420_CSWD/CHN_Heilongjiang.Fuyu.507420_CSWD.zip,doe
507560,Hailun,CSWD,47.43,126.97,/asia_wmo_region_2/CHN/CHN_Heilongjiang.Hailun.507560_CSWD/CHN_Heilongjiang.Hailun.507560_CSWD.zip,doe
509530,Harbin,CSWD,45.75,126.77,/asia_wmo_region_2/CHN/CHN_Heilongjiang.Harbin.509530_CSWD/CHN_Heilongjiang.Harbin.509530_CSWD.zip,doe
509530,HARBIN,IWEC,45.72,126.68,/asia_wmo_region_2/CHN/CHN_Heilongjiang.Harbin.509530_IWEC/CHN_Heilongjiang.Harbin.509530_IWEC.zip,doe
509530,HARBIN,SWERA,45.75,126.77,/asia_wmo_region_2/CHN/CHN_Heilongjiang.Harbin.509530_SWERA/CHN_Heilongjiang.Harbin.509530_SWERA.zip,doe
503530,Huma,CSWD,51.72,126.65,/asia_wmo_region_2/CHN/CHN_Heilongjiang.Huma.503530_CSWD/CHN_Heilongjiang.Huma.503530_CSWD.zip,doe
508730,Jiamusi,CSWD,46.82,130.28,/asia_wmo_region_2/CHN/CHN_Heilongjiang.Jiamusi.508730_CSWD/CHN_Heilongjiang.Jiamusi.508730_CSWD.zip,doe
509780,Jixi,CSWD,45.28,130.95,/asia_wmo_region_2/CHN/CHN_Heilongjiang.Jixi.509780_CSWD/CHN_Heilongjiang.Jixi.509780_CSWD.zip,doe
