605570,Naama,ISD-TMYx,33.267,-0.3,/WMO_Region_1_Africa/DZA_Algeria/NA_Naama/DZA_NA_Naama.605570_TMYx.zip,onebuilding
604210,Oum Bouaghi,ISD-TMYx,35.867,7.117,/WMO_Region_1_Africa/DZA_Algeria/OB_Oum_el-Bouaghi/DZA_OB_Oum.Bouaghi.604210_TMYx.2003-2017.zip,onebuilding
604210,Oum Bouaghi,ISD-TMYx,35.867,7.117,/WMO_Region_1_Africa/DZA_Algeria/OB_Oum_el-Bouaghi/DZA_OB_Oum.Bouaghi.604210_TMYx.zip,onebuilding
605810,Hassi Messaoud Oued Irara AP,ISD-TMYx,31.673,6.14,/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Hassi.Messaoud-Oued.Irara.AP.605810_TMYx.2003-2017.zip,onebuilding
605800,Ouargla AP,ISD-TMYx,31.917,5.413,/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Ouargla.AP.605800_TMYx.zip,onebuilding
605550,Touggourt Sidi Mahdi AP,ISD-TMYx,33.068,6.089,/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Touggourt-Sidi.Mahdi.AP.605550_TMYx.2003-2017.zip,onebuilding
605810,Hassi Messaoud Oued Irara AP,ISD-TMYx,31.673,6.14,/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Hassi.Messaoud-Oued.Irara.AP.605810_TMYx.zip,onebuilding
606030,Rhourde Nouss AP,ISD-TMYx,29.717,6.7,/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Rhourde.Nouss.AP.606030_TMYx.2003-2017.zip,onebuilding
605550,Touggourt Sidi Mahdi AP,ISD-TMYx,33.068,6.089,/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Touggourt-Sidi.Mahdi.AP.605550_TMYx.zip,onebuilding
605800,Ouargla AP,ISD-TMYx,31.917,5.413,/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Ouargla.AP.605800_TMYx.2003-2017.zip,onebuilding
